#FILE:VA_130319_Cu_02_Ar.ngb-ss1
#FORMAT:NETZSCH5
#IDENTITY:VA_130319_Cu_02_Ar
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#INSTRUMENT:NETZSCH STA 449F1
#PROJECT:oxide hydroxide
#DATE/TIME:19.03.2013 11:34:23
#CORR. FILE:
#LABORATORY:Нанотех
#OPERATOR:Compositers
#REMARK:
#SAMPLE:VA_130319_Cu_02_Ar
#SAMPLE MASS /mg:7.81
#MATERIAL:MxOy.kH2O
#REFERENCE:
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:DSC/TG pan Pt-Rh
#SAMPLE CRUCIBLE MASS /mg:183.71
#REFERENCE CRUCIBLE MASS /mg:185
#CORR. CODE:000
#EXO:+1
#RANGE:20/2.0(K/min)/350
#SEGMENT:S1/1

##Temp./°C;Time/min;DSC/(uV/mg);Mass/%;Gas Flow(protective)/(ml/min);Sensit./(uV/mW)
87.4065	    37.12500      0.13677   85.0681   20.00000 1.01500
87.7274	    37.29000      0.13520   85.0494   20.00000 1.01482
88.0482	    37.45500      0.13423   85.0319   20.00000 1.01464
88.3688	    37.62000      0.13403   85.0137   20.00000 1.01446
88.6883	    37.78500      0.13206   85.0069   20.00000 1.01428
89.0061	    37.95000      0.13110   84.9956   20.00000 1.01410
89.3256	    38.11500      0.12913   84.9785   20.00000 1.01392
89.6452	    38.28000      0.12856   84.9585   20.00000 1.01374
89.9652	    38.44500      0.12665   84.9428   20.00000 1.01356
90.2865	    38.61000      0.12484   84.9301   20.00000 1.01339
90.6099	    38.77500      0.12395   84.9184   20.00000 1.01321
90.9349	    38.94000      0.12260   84.9053   20.00000 1.01303
91.2587	    39.10500      0.12204   84.886   20.00000 1.01285
91.5816	    39.27000      0.12016   84.8629   20.00000 1.01267
91.9031	    39.43500      0.11828   84.8504   20.00000 1.01250
92.2238	    39.60000      0.11693   84.8228   20.00000 1.01232
92.545	    39.76500      0.11475   84.798   20.00000 1.01214
92.8652	    39.93000      0.11312   84.7678   20.00000 1.01196
93.1851	    40.09500      0.11135   84.723   20.00000 1.01178
93.5049	    40.26000      0.10970   84.638   20.00000 1.01160
93.8203	    40.42500      0.10804   84.5096   20.00000 1.01142
94.1286	    40.59000      0.10511   84.2901   20.00000 1.01124
94.4218	    40.75500      0.10321   83.9426   20.00000 1.01106
94.6997	    40.92000      0.10072   83.4751   20.00000 1.01088
94.9621	    41.08500  9.7329e-002   82.861   20.00000 1.01070
95.2105	    41.25000  9.2999e-002   82.1841   20.00000 1.01052
95.4508	    41.41500  8.5914e-002   81.4847   20.00000 1.01034
95.6858	    41.58000  7.1605e-002   80.8027   20.00000 1.01017
95.9225	    41.74500  3.6861e-002   80.1154   20.00000 1.00999
96.1666	    41.91000 -8.6258e-002   79.4128   20.00000 1.00982
96.4193	    42.07500     -0.37489   78.7107   20.00000 1.00965
96.6822	    42.24000     -0.67052   78.0131   20.00000 1.00950
96.9538	    42.40500     -1.15962   77.3302   20.00000 1.00935
97.2346	    42.57000     -1.68189   76.6839   20.00000 1.00922
97.5245	    42.73500     -1.96635   76.0599   20.00000 1.00908
97.823	    42.90000     -2.12812   75.5251   20.00000 1.00895
98.1297	    43.06500     -2.22187   75.021   20.00000 1.00882
98.4444	    43.23000     -2.27153   74.5568   20.00000 1.00868
98.767	    43.39500     -2.28558   74.1144   20.00000 1.00854
99.0957	    43.56000     -2.26684   73.7136   20.00000 1.00840
99.4303	    43.72500     -2.22078   73.3485   20.00000 1.00824
99.7686	    43.89000     -2.14854   73.0151   20.00000 1.00809
100.112	    44.05500     -2.05583   72.7166   20.00000 1.00793
100.458	    44.22000     -1.94809   72.4622   20.00000 1.00776
100.808	    44.38500     -1.83063   72.2438   20.00000 1.00759
101.161	    44.55000     -1.70885   72.0662   20.00000 1.00741
101.519	    44.71500     -1.58708   71.9219   20.00000 1.00723
101.877	    44.88000     -1.46424   71.8143   20.00000 1.00705
102.236	    45.04500     -1.34120   71.7309   20.00000 1.00687
102.597	    45.21000     -1.21709   71.665   20.00000 1.00668
102.959	    45.37500     -1.09212   71.6123   20.00000 1.00649
103.32	    45.54000     -0.96662   71.5704   20.00000 1.00629
103.682	    45.70500     -0.84094   71.5312   20.00000 1.00610
104.044	    45.87000     -0.71331   71.503   20.00000 1.00590
104.405	    46.03500     -0.58492   71.4743   20.00000 1.00570
104.765	    46.20000     -0.45728   71.4473   20.00000 1.00550
105.122	    46.36500     -0.33544   71.4296   20.00000 1.00530
105.477	    46.53000     -0.22585   71.4148   20.00000 1.00510
105.828	    46.69500     -0.13450   71.4005   20.00000 1.00490
106.176	    46.86000 -6.6818e-002   71.3871   20.00000 1.00470
106.524	    47.02500 -1.6040e-002   71.3779   20.00000 1.00450
106.869	    47.19000  1.9538e-002   71.3769   20.00000 1.00430
107.213	    47.35500  4.6560e-002   71.3605   20.00000 1.00410
107.555	    47.52000  6.6330e-002   71.3505   20.00000 1.00390
107.898	    47.68500  8.3637e-002   71.3438   20.00000 1.00370
108.239	    47.85000      0.10033   71.3394   20.00000 1.00350
108.578	    48.01500      0.11548   71.3347   20.00000 1.00330
108.918	    48.18000      0.12690   71.3314   20.00000 1.00311
109.256	    48.34500      0.13674   71.3263   20.00000 1.00292
109.594	    48.51000      0.14399   71.3215   20.00000 1.00273
109.932	    48.67500      0.14845   71.3187   20.00000 1.00253
110.268	    48.84000      0.15249   71.3083   20.00000 1.00234
110.603	    49.00500      0.15480   71.3056   20.00000 1.00215
110.937	    49.17000      0.15757   71.3   20.00000 1.00196
111.271	    49.33500      0.15918   71.2909   20.00000 1.00177
111.603	    49.50000      0.16050   71.2884   20.00000 1.00159
111.935	    49.66500      0.16219   71.2884   20.00000 1.00140
112.266	    49.83000      0.16382   71.2852   20.00000 1.00121
112.597	    49.99500      0.16408   71.2794   20.00000 1.00102
112.927	    50.16000      0.16451   71.2733   20.00000 1.00083
113.256	    50.32500      0.16509   71.2665   20.00000 1.00065
113.584	    50.49000      0.16558   71.2635   20.00000 1.00046
113.912	    50.65500      0.16626   71.2685   20.00000 1.00028
114.24	    50.82000      0.16685   71.2661   20.00000 1.00009
114.568	    50.98500      0.16698   71.2561   20.00000 0.99991
114.895	    51.15000      0.16724   71.2507   20.00000 0.99972
115.222	    51.31500      0.16788   71.2526   20.00000 0.99954
115.549	    51.48000      0.16802   71.2484   20.00000 0.99936
115.875	    51.64500      0.16883   71.2481   20.00000 0.99917
116.201	    51.81000      0.16871   71.2456   20.00000 0.99899
116.527	    51.97500      0.16861   71.239   20.00000 0.99881
116.853	    52.14000      0.16871   71.2318   20.00000 0.99863
117.178	    52.30500      0.16942   71.2296   20.00000 0.99845
117.502	    52.47000      0.16959   71.2261   20.00000 0.99826
117.826	    52.63500      0.16937   71.2264   20.00000 0.99808
118.15	    52.80000      0.16880   71.2214   20.00000 0.99790
118.474	    52.96500      0.16911   71.2166   20.00000 0.99772
118.797	    53.13000      0.16939   71.2155   20.00000 0.99754
119.123	    53.29500      0.16924   71.2102   20.00000 0.99736
119.45	    53.46000      0.16978   71.2064   20.00000 0.99718
119.776	    53.62500      0.16907   71.2081   20.00000 0.99700
120.103	    53.79000      0.16871   71.2053   20.00000 0.99682
120.428	    53.95500      0.16927   71.2073   20.00000 0.99664
120.754	    54.12000      0.16959   71.2139   20.00000 0.99646
121.08	    54.28500      0.16910   71.2087   20.00000 0.99628
121.407	    54.45000      0.16929   71.2036   20.00000 0.99610
121.733	    54.61500      0.16910   71.1945   20.00000 0.99592
122.061	    54.78000      0.16900   71.1904   20.00000 0.99573
122.389	    54.94500      0.16884   71.19   20.00000 0.99555
122.717	    55.11000      0.16822   71.189   20.00000 0.99537
123.045	    55.27500      0.16858   71.1975   20.00000 0.99519
123.373	    55.44000      0.16832   71.1767   20.00000 0.99501
123.702	    55.60500      0.16801   71.1693   20.00000 0.99483
124.028	    55.77000      0.16812   71.1736   20.00000 0.99465
124.356	    55.93500      0.16828   71.175   20.00000 0.99447
124.683	    56.10000      0.16851   71.18   20.00000 0.99429
125.009	    56.26500      0.16877   71.1739   20.00000 0.99410
125.334	    56.43000      0.16802   71.1636   20.00000 0.99392
125.658	    56.59500      0.16832   71.1633   20.00000 0.99374
125.982	    56.76000      0.16832   71.159   20.00000 0.99356
126.307	    56.92500      0.16792   71.158   20.00000 0.99338
126.631	    57.09000      0.16832   71.1587   20.00000 0.99319
126.955	    57.25500      0.16822   71.1543   20.00000 0.99301
127.28	    57.42000      0.16910   71.1518   20.00000 0.99283
127.605	    57.58500      0.16803   71.1518   20.00000 0.99265
127.929	    57.75000      0.16851   71.1475   20.00000 0.99247
128.254	    57.91500      0.16771   71.1484   20.00000 0.99229
128.58	    58.08000      0.16792   71.1493   20.00000 0.99211
128.906	    58.24500      0.16769   71.1429   20.00000 0.99193
129.232	    58.41000      0.16753   71.1402   20.00000 0.99175
129.559	    58.57500      0.16736   71.1388   20.00000 0.99157
129.886	    58.74000      0.16773   71.1344   20.00000 0.99139
130.213	    58.90500      0.16744   71.1274   20.00000 0.99121
130.539	    59.07000      0.16802   71.1231   20.00000 0.99103
130.865	    59.23500      0.16768   71.1271   20.00000 0.99085
131.191	    59.40000      0.16753   71.1284   20.00000 0.99067
131.516	    59.56500      0.16711   71.1222   20.00000 0.99049
131.841	    59.73000      0.16724   71.119   20.00000 0.99031
132.165	    59.89500      0.16690   71.1153   20.00000 0.99013
132.491	    60.06000      0.16714   71.113   20.00000 0.98995
132.816	    60.22500      0.16659   71.1049   20.00000 0.98977
133.141	    60.39000      0.16734   71.1049   20.00000 0.98959
133.466	    60.55500      0.16688   71.1063   20.00000 0.98941
133.791	    60.72000      0.16695   71.1111   20.00000 0.98923
134.116	    60.88500      0.16760   71.0991   20.00000 0.98905
134.44	    61.05000      0.16714   71.0956   20.00000 0.98887
